customerID,Churn,customer.gender,customer.SeniorCitizen,customer.Partner,customer.Dependents,customer.tenure,phone.PhoneService,phone.MultipleLines,internet.InternetService,internet.OnlineSecurity,internet.OnlineBackup,internet.DeviceProtection,internet.TechSupport,internet.StreamingTV,internet.StreamingMovies,account.Contract,account.PaperlessBilling,account.PaymentMethod,account.Charges.Monthly,account.Charges.Total
0303-WMMRN,False,Male,False,False,False,5,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,True,Mailed check,19.25,86.05
0305-SQECB,False,Female,False,False,True,11,False,True,DSL,1,0,0,1,0,0,One year,True,Mailed check,36.05,402.6
0306-JAELE,True,Male,False,False,False,5,True,False,Fiber optic,0,0,0,1,1,1,Month-to-month,True,Electronic check,96.1,453.4
0307-BCOPK,False,Female,False,False,False,16,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,19.05,326.65
0308-GIQJT,False,Male,True,False,False,71,True,True,Fiber optic,0,1,0,1,1,1,One year,False,Bank transfer (automatic),105.75,7382.85
0308-IVGOK,False,Female,False,False,False,11,False,True,DSL,0,1,1,1,0,0,One year,True,Credit card (automatic),40.4,422.6
0310-MVLET,True,Female,False,True,True,61,True,True,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,99.15,6010.05
0310-SUCIN,False,Female,False,True,False,71,True,False,DSL,1,1,1,1,1,1,One year,True,Bank transfer (automatic),84.8,6046.1
0310-VQXAM,False,Male,False,False,False,9,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.85,178.8
0311-QYWSS,False,Female,False,False,False,6,True,False,DSL,1,0,0,0,0,0,Month-to-month,True,Electronic check,49.45,314.6
0311-UNPFF,True,Female,False,False,False,26,True,False,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Bank transfer (automatic),88.8,2274.35
0314-TKOSI,False,Female,False,False,False,6,True,False,DSL,1,1,0,0,0,0,Month-to-month,False,Mailed check,55.15,322.9
0315-LVCRK,False,Male,False,False,False,11,True,False,Fiber optic,0,0,1,0,0,1,Month-to-month,False,Electronic check,84.8,888.75
0318-QUUOB,True,Male,False,True,False,1,True,False,Fiber optic,0,0,0,0,1,0,Month-to-month,True,Electronic check,80.55,80.55
0318-ZOPWS,False,Female,False,True,False,49,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Bank transfer (automatic),20.15,973.35
0319-QZTCO,False,Female,False,True,True,3,True,False,DSL,0,1,0,0,1,0,Month-to-month,True,Credit card (automatic),58.7,168.6
0320-DWVTU,False,Female,False,False,False,53,True,False,Fiber optic,1,1,1,1,0,1,Two year,False,Mailed check,99.5,5424.25
0320-JDNQG,True,Male,False,True,True,23,True,False,Fiber optic,1,0,0,1,1,1,Month-to-month,True,Electronic check,99.85,2331.3
0322-CHQRU,True,Male,False,False,False,2,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Electronic check,45.35,89.5
0322-YINQP,True,Male,False,False,False,1,True,False,DSL,1,0,0,0,0,0,Month-to-month,True,Mailed check,48.55,48.55
0323-XWWTN,False,Male,False,False,True,3,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,26.4,121.25
0324-BRPCJ,True,Female,True,True,False,68,True,True,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Electronic check,100.2,6851.65
0325-XBFAC,True,Male,False,False,False,8,True,False,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,94.7,740.3
0326-VDYXE,False,Female,False,True,False,70,True,True,Fiber optic,0,0,1,0,1,1,One year,True,Electronic check,97.65,6982.5
0327-WFZSY,False,Male,False,True,True,39,True,True,Fiber optic,0,0,1,0,1,1,One year,False,Electronic check,100.0,3835.55
0328-GRPMV,True,Female,False,False,False,1,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,70.1,70.1
0328-IBUPK,True,Female,False,True,True,51,False,True,DSL,1,0,0,1,0,0,Two year,False,Bank transfer (automatic),34.2,1782.0
0329-GTIAJ,True,Female,False,False,False,3,True,False,Fiber optic,0,1,0,1,1,1,Month-to-month,True,Electronic check,97.9,315.3
0330-BGYZE,False,Male,False,True,False,60,True,True,Fiber optic,0,1,1,0,1,1,One year,False,Bank transfer (automatic),102.5,6157.6
0330-IVZHA,True,Female,False,True,False,5,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,False,Electronic check,69.95,330.15
0334-GDDSO,True,Male,True,False,False,3,True,True,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,81.35,233.7
0334-ZFJSR,False,Female,False,True,False,55,True,True,DSL,1,1,0,1,0,0,One year,True,Credit card (automatic),66.05,3462.1
0336-KXKFK,False,Male,False,False,False,72,False,True,DSL,1,0,1,1,1,1,Two year,True,Credit card (automatic),61.2,4390.25
0336-PIKEI,False,Male,True,True,False,72,True,False,DSL,1,1,1,1,1,0,Two year,False,Bank transfer (automatic),74.4,5360.75
0337-CNPZE,True,Female,False,False,False,41,True,True,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Electronic check,106.3,4443.45
0343-QLUZP,False,Male,False,False,False,60,False,True,DSL,1,1,1,0,0,0,Two year,False,Bank transfer (automatic),39.6,2424.5
0345-HKJVM,True,Female,False,False,False,6,True,False,Fiber optic,0,0,0,0,1,1,Month-to-month,False,Electronic check,89.3,577.6
0345-XMMUG,False,Female,False,True,False,46,True,True,Fiber optic,0,1,1,1,1,1,Two year,True,Credit card (automatic),108.9,4854.3
0347-UBKUZ,False,Female,False,False,False,15,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.9,320.45
0348-SDKOL,True,Female,False,True,False,58,True,True,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Credit card (automatic),102.1,5885.4
0354-VXMJC,False,Male,False,True,True,23,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.6,426.65
0354-WYROK,True,Female,True,True,True,31,True,False,Fiber optic,0,0,1,1,1,1,Month-to-month,True,Electronic check,98.9,2911.3
0356-ERHVT,False,Male,False,True,False,11,True,False,DSL,0,0,0,0,0,0,Month-to-month,True,Bank transfer (automatic),45.9,521.9
0356-OBMAC,False,Female,True,False,False,56,True,True,Fiber optic,0,1,1,1,1,0,Two year,True,Bank transfer (automatic),99.9,5706.3
0357-NVCRI,False,Female,False,False,True,25,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.05,471.7
0361-HJRDX,False,Female,False,False,False,68,False,True,DSL,1,1,1,1,1,1,Two year,False,Credit card (automatic),64.35,4539.6
0362-RAOQO,False,Female,False,False,False,40,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.65,830.25
0362-ZBZWJ,True,Male,False,False,False,36,True,True,Fiber optic,0,0,0,0,0,1,Month-to-month,True,Electronic check,84.9,3067.2
0363-QJVFX,True,Male,False,False,False,32,True,True,Fiber optic,1,1,0,1,1,1,Month-to-month,True,Credit card (automatic),108.15,3432.9
0363-SVHYR,False,Male,False,True,True,71,True,True,DSL,1,1,1,1,1,1,Two year,False,Bank transfer (automatic),86.85,6263.8
0365-BZUWY,False,Male,False,True,False,17,True,True,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Electronic check,102.55,1742.5
0365-GXEZS,False,Male,False,True,False,18,True,False,Fiber optic,0,0,1,1,0,0,Month-to-month,False,Electronic check,78.2,1468.75
0365-TRTPY,False,Female,False,False,False,37,True,True,Fiber optic,1,1,1,0,0,0,Month-to-month,False,Bank transfer (automatic),91.2,3382.3
0366-NQSHS,False,Male,False,False,False,2,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.35,46.35
0369-ZGOVK,False,Female,False,True,True,28,True,False,Fiber optic,0,0,0,0,0,0,One year,True,Bank transfer (automatic),70.4,1992.2
0373-AIVNJ,False,Male,False,False,False,9,False,True,DSL,1,1,1,0,0,0,One year,False,Mailed check,39.55,373.0
0374-AACSZ,False,Female,False,False,False,1,True,False,DSL,1,0,0,0,0,0,Month-to-month,False,Electronic check,50.15,50.15
0374-FIUCA,False,Male,False,True,False,65,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Credit card (automatic),20.4,1414.45
0374-IOEGQ,False,Female,False,False,False,3,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Electronic check,44.6,122.7
0375-HVGXO,True,Female,False,False,False,1,False,True,DSL,0,0,0,0,1,0,Month-to-month,True,Electronic check,34.7,34.7
0376-OIWME,False,Male,False,True,False,36,True,False,Fiber optic,1,0,0,0,1,1,Month-to-month,True,Electronic check,93.6,3366.05
0376-YMCJC,True,Male,False,False,False,23,True,True,Fiber optic,0,0,0,1,1,0,Month-to-month,True,Electronic check,90.6,1943.2
0377-JBKKT,False,Male,False,True,True,22,True,False,DSL,1,1,0,1,0,0,Month-to-month,True,Mailed check,57.95,1271.8
0378-CJKPV,False,Female,False,True,False,72,True,True,Fiber optic,1,1,1,1,1,1,Two year,False,Credit card (automatic),112.1,7965.95
0378-NHQXU,True,Female,False,True,True,17,True,True,Fiber optic,0,0,1,0,1,0,Month-to-month,False,Electronic check,88.25,1460.65
0378-TOVMS,True,Female,False,False,False,3,True,False,Fiber optic,0,0,0,1,0,1,Month-to-month,False,Electronic check,85.8,272.2
0378-XSZPU,True,Male,False,True,False,58,True,False,DSL,1,1,1,0,0,0,One year,False,Credit card (automatic),60.3,3563.8
0379-DJQHR,False,Male,False,True,True,67,True,False,DSL,1,1,1,0,1,1,Two year,False,Credit card (automatic),81.35,5398.6
0380-NEAVX,False,Male,True,False,False,34,True,False,Fiber optic,0,1,1,0,1,1,One year,True,Electronic check,99.85,3343.15
0380-ZCSBI,False,Male,False,False,False,10,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Credit card (automatic),20.0,198.7
0383-CLDDA,False,Female,False,False,False,69,True,True,DSL,1,0,1,1,1,1,Two year,True,Credit card (automatic),85.35,5897.4
0384-LPITE,False,Male,False,False,False,40,False,True,DSL,1,1,1,0,1,1,One year,False,Credit card (automatic),62.05,2511.55
0384-RVBPI,False,Male,False,False,False,20,True,False,DSL,1,0,1,0,0,1,Month-to-month,False,Credit card (automatic),64.4,1398.6
0386-CWRGM,False,Female,False,True,True,46,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Mailed check,19.4,967.85
0388-EOPEX,True,Female,False,True,False,2,True,False,Fiber optic,1,0,0,0,0,0,Month-to-month,True,Electronic check,74.4,139.4
0390-DCFDQ,True,Female,True,True,False,1,True,False,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Mailed check,70.45,70.45
0392-BZIUW,False,Female,False,True,False,72,True,True,Fiber optic,1,0,1,0,1,1,Two year,True,Credit card (automatic),105.0,7589.8
0394-YONDK,False,Male,False,True,True,70,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),25.15,1790.15
0396-HUJBP,False,Female,False,False,False,2,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,19.3,44.4
0396-UKGAI,False,Male,False,False,True,23,True,False,DSL,0,1,0,1,0,0,Month-to-month,True,Bank transfer (automatic),55.3,1284.2
0396-YCHWO,False,Male,False,True,False,36,True,True,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Electronic check,95.4,3474.2
0397-GZBBC,True,Male,True,True,False,59,True,True,Fiber optic,0,0,0,0,1,1,Month-to-month,True,Bank transfer (automatic),93.85,5574.75
0397-ZXWQF,False,Male,False,False,False,67,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),20.5,1430.95
0401-WDBXM,False,Male,False,True,True,72,True,True,Fiber optic,1,0,1,0,1,1,Two year,True,Bank transfer (automatic),105.55,7542.25
0402-CQAJN,True,Female,False,False,False,37,True,True,Fiber optic,0,1,1,0,1,1,Month-to-month,True,Bank transfer (automatic),101.9,3545.35
0402-OAMEN,False,Female,False,True,True,72,True,True,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Bank transfer (automatic),24.45,1709.1
0404-AHASP,False,Male,False,True,False,72,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,False,Credit card (automatic),19.7,1421.9
0404-SWRVG,True,Male,False,False,False,3,True,True,Fiber optic,0,0,0,0,0,0,Month-to-month,True,Electronic check,74.4,229.55
0406-BPDVR,True,Female,True,True,False,54,True,True,Fiber optic,0,1,0,0,1,1,One year,True,Credit card (automatic),101.5,5373.1
0407-BDJKB,True,Male,False,True,False,60,True,True,Fiber optic,0,1,1,0,1,0,Month-to-month,True,Electronic check,95.75,5742.9
0409-WTMPL,False,Female,False,True,False,58,True,True,Fiber optic,1,1,1,0,1,1,One year,True,Credit card (automatic),110.65,6526.65
0410-IPFTY,False,Female,False,True,False,31,True,False,Fiber optic,0,1,0,0,0,1,Month-to-month,True,Bank transfer (automatic),83.85,2674.15
0411-EZJZE,False,Female,False,False,False,3,True,True,DSL,0,0,0,0,1,0,Month-to-month,True,Electronic check,60.25,170.5
0412-UCCNP,False,Male,False,False,False,55,True,False,DSL,1,0,1,1,0,0,Two year,True,Electronic check,59.2,3175.85
0415-MOSGF,True,Female,False,False,False,1,True,False,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,44.4,44.4
0419-YAAPX,False,Male,False,True,False,49,True,False,Fiber optic,0,1,0,0,1,0,Month-to-month,True,Credit card (automatic),85.3,4297.95
0420-BWTPW,True,Male,False,False,True,8,False,True,DSL,0,0,0,0,0,0,Month-to-month,False,Mailed check,25.5,215.2
0420-HLGXF,False,Female,True,False,False,39,True,True,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,99.75,4036.0
0420-TXVSG,False,Male,False,True,False,66,True,True,DSL,1,1,1,0,0,0,Two year,True,Credit card (automatic),66.1,4428.45
0422-OHQHQ,False,Female,False,True,True,15,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,False,Mailed check,20.55,295.95
0422-UXFAP,False,Female,False,True,False,51,True,True,Fiber optic,0,0,1,0,1,1,One year,True,Electronic check,98.85,4947.55
0423-UDIJQ,False,Male,True,False,False,9,True,False,DSL,0,0,0,1,0,0,Month-to-month,False,Mailed check,49.2,447.9
0426-TIRNE,True,Female,False,False,False,1,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,False,Mailed check,20.9,20.9
0428-AXXLJ,False,Male,False,False,False,25,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,True,Bank transfer (automatic),19.5,516.3
0428-IKYCP,False,Male,False,True,False,22,True,False,Fiber optic,0,0,1,0,1,0,Month-to-month,True,Bank transfer (automatic),87.0,1850.65
0430-IHCDJ,False,Male,False,False,False,15,True,True,DSL,0,0,0,0,0,0,Month-to-month,True,Electronic check,49.0,749.25
0431-APWVY,True,Female,False,True,True,28,True,False,Fiber optic,0,0,0,0,1,1,One year,True,Bank transfer (automatic),90.1,2598.95
0432-CAJZV,False,Male,False,False,False,3,True,False,Fiber optic,0,0,0,0,1,1,Month-to-month,False,Mailed check,90.7,237.65
0434-CSFON,False,Female,False,True,False,47,True,True,Fiber optic,0,0,1,0,1,1,Month-to-month,True,Electronic check,100.5,4707.1
0436-TWFFZ,False,Female,False,False,False,67,True,True,DSL,1,0,1,1,1,1,Two year,True,Mailed check,85.25,5714.2
0439-IFYUN,False,Female,True,False,False,18,True,False,Fiber optic,0,1,0,0,0,0,Month-to-month,True,Electronic check,74.7,1294.6
0440-EKDCF,False,Male,False,True,False,62,True,False,DSL,0,1,1,1,0,0,Two year,True,Credit card (automatic),60.15,3753.2
0440-MOGPM,False,Female,False,False,False,41,True,True,DSL,0,1,1,0,1,1,One year,True,Electronic check,80.55,3263.9
0440-QEXBZ,False,Female,False,False,False,44,True,True,DSL,0,0,0,0,0,0,Month-to-month,True,Mailed check,50.15,2139.1
0440-UEDAI,False,Female,False,False,False,53,True,False,Fiber optic,0,1,1,1,0,1,One year,True,Credit card (automatic),94.45,5042.75
0442-TDYUO,False,Male,False,True,False,48,True,False,0,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,True,Mailed check,20.05,1036.0
0442-ZXKVS,False,Female,True,True,False,54,True,True,Fiber optic,1,1,1,1,1,1,One year,True,Bank transfer (automatic),115.6,6431.05
0447-BEMNG,True,Female,False,True,False,48,False,True,DSL,1,0,1,0,0,1,Month-to-month,True,Bank transfer (automatic),45.3,2145.0
0447-RXSGD,False,Male,False,False,False,24,True,True,Fiber optic,0,1,0,0,1,1,Month-to-month,True,Bank transfer (automatic),99.65,2404.85
0448-YZNZE,True,Male,True,True,False,27,True,True,Fiber optic,0,1,1,0,0,1,Month-to-month,True,Electronic check,95.55,2510.2
